ID;Name;Type;Gender;Event language;Photo;Short description;Translation language;Topics;Other criteria;Published;About
833;Rik Moons;Speaker, Moderator;Male;Dutch, French;https://readmylips.be/sites/default/files/speakers/Boekcover%20Rik_08%5B1%5D.jpg;Rik Moons als speker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer info!;Dutch;"Marketing &amp; communicatie, Marketing, Verkoop &amp; klantenservice, Management, Leiderschap &amp; topmanagers";;Yes;"Wie is Rik Moons?
Rik Moons richtte, na een succesvolle loopbaan in de farma-industrie, zijn bedrijf MoonsManagement op. De focus ligt op Leiderschap en Sales. Rik doceerde 20 jaar communicatie en leiderschap aan de UGent en was professor aan EMS-Odisee.
Op 15 juli 2022 kwam Rik met zijn vliegtuig in een noodsituatie, zijn toestel was onbestuurbaar. De beelden van het ongeval, waarin hij met zijn noodparachute naar beneden kwam, werden wereldwijd verspreid. 
De beslissing om de noodparachute te activeren nam Rik in 5 seconden, een directieve maar weloverwogen beslissing. In de volgende 50 seconden overliep Rik de noodchecklist. In de laatste seconden voor de crash voerde hij een manoeuver uit waardoor de huizen gespaard bleven en hijzelf ongeschonden bleef.  
In deze presentatie laat hij het publiek deze spannende 60 seconden beleven en beschrijft hij waarom het mogelijk was om koelbloedig te schakelen van het emotionele brein naar het redenerende brein (‘executive cognitive functioning’). Als een piloot zijn noodparachute activeert, is dat een drastische, onherroepelijke, directieve beslissing die gevolgd wordt door “loslaten”. 
Tijdens zijn uiteenzetting legt Rik verbanden met prijsnegotiaties, leiderschap en besliskunde in zakelijk handelen. Tijdens meetings, onderhandelingen en moeilijke gesprekken moet je als leidinggevende soms ook directief zijn, snel handelen en juiste keuzes maken. Of de keuzes aan je medewerkers overlaten en toch zelf de verantwoordelijkheid dragen. 
Rik schreef twee boeken:
-    “Waarom uw oplossing het probleem is” waarin hij het input/output-model beschrijft
-    “Domme vragen bestaan wel”.
De essentie in beide boeken is het belang van een doorgedreven voorbereiding. Want alleen zo kan je in crisissituaties de juiste keuzes maken.
 
 "
355;Rik Pinxten;Speaker;Male;Dutch, French;https://readmylips.be/sites/default/files/speakers/Pinxten_Rik_200128_1zw.jpg;Rik Pinxten als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;French;Le monde actuel, Société et diversité, Philosophie, religion et spiritualité;Non-profit;Yes;"Qui est Rik Pinxten ?
Rik est un professeur émérite d'anthropologie culturelle qui a des idées rafraîchissantes sur les religions, les diverses cultures et l'identité de soi. Depuis des années, cet orateur véhicule le message selon lequel le mélange des cultures est non seulement irréversible, mais aussi enrichissant. Pourtant, il s'oppose fermement à la croyance classique en un multiculturalisme qui, selon lui, ne rapproche pas les communautés. Il prône plutôt l'interculturalisme.
Pinxten vous enthousiasme par son message, mais aussi par la manière dont il le délivre. L'humour pince-sans-rire est une arme supplémentaire pour se faire réfléchir et faire réfléchir son public. Il ose philosopher sur les choses de tous les jours sans être pompeux. Laissez-vous guider par cet orateur et vous découvrirez naturellement de nouvelles idées."
355;Rik Pinxten;Speaker;Male;Dutch, French;https://readmylips.be/sites/default/files/speakers/Pinxten_Rik_200128_1zw.jpg;Rik Pinxten als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"De wereld vandaag, Samenleving &amp; diversiteit, Filosofie, religie &amp; spiritualiteit";Non-profit;Yes;"Wie is Rik Pinxten?
Rik is professor emeritus culturele antropologie die verfrissende ideeën heeft over religies, diverse culturen en de eigen identiteit. Al jaren draagt deze spreker de boodschap uit dat de vermenging van culturen niet alleen onomkeerbaar is, maar ook verrijkend. Toch is hij sterk gekant tegen het klassieke geloof in multiculturalisme, dat volgens hem gemeenschappen niet samenbrengt. In plaats daarvan pleit hij voor interculturalisme.
Pinxten prikkelt je met zijn boodschap, maar ook met de manier waarop hij ze brengt. Droge humor is een extra wapen om zichzelf en zijn publiek tot nadenken te stemmen. Hij durft te filosoferen over dagdagelijkse dingen, zonder daarbij hoogdravend te zijn. Laat je door deze spreker mee leiden en je komt vanzelf tot nieuwe inzichten."
361;Rik Van Cauwelaert;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/R.%20Van%20Cauwelaert5-crop_0.jpg;Who is Rik Van Cauwelaert?;English;"Current affairs, Politics &amp; Government, Society &amp; Diversity, History, Economics";Non-profit;Yes;"Who is Rik Van Cauwelaert?
Over forty years of experience in journalism, twenty-six of which were spent working for weekly magazine Knack. So it's not surprising that Rik was among the three most influential Belgian journalists on Twitter in 2012. His critical stance towards our political leaders is appreciated, or at least followed, by many people. His razor-sharp analyses and extensive knowledge make him the ideal moderator for your panel discussion or debate evening. Add to this his tireless drive to provide neutral and quality reporting. And what you get is a speaker with clear and well-founded views - on Belgian and European political and historical events - that will fascinate everyone."
361;Rik Van Cauwelaert;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/R.%20Van%20Cauwelaert5-crop_0.jpg;Rik Van Cauwelaert als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips!;French;Le monde actuel, Politique et pouvoirs publics, Société et diversité, Histoire, Économie;Non-profit;Yes;"Qui est Rik Van Cauwelaert ?
Plus de quarante ans d'expérience journalistique, dont vingt-six ans à l'hebdomadaire Knack. Il n'est pas étonnant que Rik figure parmi les trois journalistes belges les plus influents sur Twitter en 2012. Sa position critique à l'égard des détenteurs du pouvoir politique est appréciée ou du moins suivie par beaucoup. Ses analyses pointues et son énorme connaissance des faits font de lui le modérateur idéal pour votre débat ou votre soirée de discussion. Ajoutez à cela une recherche inlassable de reportages indépendants et de qualité. Vous obtenez alors un orateur qui peut captiver toutes les personnes présentes dans la salle avec des opinions franches et solidement étayées sur l'enchevêtrement politique et historique en Belgique et en Europe."
361;Rik Van Cauwelaert;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/R.%20Van%20Cauwelaert5-crop_0.jpg;Rik Van Cauwelaert als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips!;Dutch;"De wereld vandaag, Politiek &amp; overheid, Samenleving &amp; diversiteit, Geschiedenis, Economie";Non-profit;Yes;"Wie is Rik Van Cauwelaert?
Meer dan veertig jaar journalistieke ervaring, waarvan zesentwintig jaar bij het weekblad Knack. Geen wonder dat Rik in 2012 in de top drie staat van de meest invloedrijke Belgische journalisten op Twitter. Zijn kritische houding tegenover de politieke machthebbers wordt gesmaakt of op zijn minst gevolgd door velen. Zijn vlijmscherpe analyses en enorme feitenkennis maken hem tot de ideale moderator voor uw debat of gespreksavond. Koppel dit aan een onvermoeibaar streven naar onafhankelijke en kwaliteitsvolle berichtgeving. Dan krijg je een spreker die met uitgesproken en sterk onderbouwde standpunten over het politieke en historische kluwen in België en Europa iedereen in de zaal kan boeien.
Luister naar Rik Van Cauwelaert in onze podcast Overmorgen. "
554;Rob (Fly) Vliegen;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Fly-Rob_Vliegen_20200602_foto2_RML.jpg;Rob (Fly) Vliegen - Speaker Read My Lips;English;"Management, Leadership and Senior Management, HR &amp; Wellbeing, Corporate Culture";Non-profit;Yes;"Who is Robert (Fly) Vliegen?
Robert Vliegen, who is better known to the general public as Fly from the popular TV programme ‘Kamp Waes’, started his career with the Special Forces in 1991. He was living his childhood dream. A job in which he had the honour and pleasure of working with some exceptional men and women. His career has not only given him insight into the positive and not so positive human characteristics, but has also taught him that you can overcome any problem with the right degree of determination.
The saying that “no tree can grow to heaven unless its roots reach down to hell” certainly applies to the Special Forces. “It's about the duality whereby you must first know your inner demons before you can reach enlightenment. No one realises what they are capable of, both in a good and a bad sense, until they are tested and pushed to their limit”, says Fly.
“When preparing soldiers –not only to survive, but also to function in conflict situations – you have to prepare them for physical as well as mental suffering: physical deprivation, low-calorie intake, no sleep, etc. Unlike other elite training processes, we don’t push our candidates to their limits in order to create group cohesion. We make things increasingly difficult for every individual. And we don’t allow people to help each another. This enables us to select the strongest characters, who are then made into a team.”"
554;Rob (Fly) Vliegen;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Fly-Rob_Vliegen_20200602_foto2_RML.jpg;Rob (Fly) Vliegen comme orateur à votre évènement ? Contactez Read My Lips, notre bureau d’orateurs spécialisés !;French;Management, Leadership et top managers, RH et bien-être, Culture d’entreprise;Non-profit;Yes;"Qui est Robert (Fly) Vliegen ?
Robert Vliegen, mieux connu sous le nom de Fly grâce à l’émission « Kamp Waes » diffusée sur Eén, a débuté dans les forces spéciales en 1991. La réalisation d’un rêve d’enfant. Il a alors l’honneur et le plaisir de travailler avec des hommes et des femmes d’exception. Il découvre les côtés positifs et négatifs de l’homme et apprend surtout que la ténacité permet de surmonter tous les problèmes.
« No tree can grow to heaven unless its roots reach down to hell » : une maxime qui se vérifie souvent dans les FS. « Elle parle de la dualité et de la nécessité de connaitre ses propres démons avant de trouver l’apaisement. Personne ne sait ce dont il est capable, tant dans le bon que dans le mauvais sens, jusqu’à avoir été mis à l’épreuve et poussé à l’extrême », déclare Fly.
« Pour que des militaires soient prêts à survivre et à fonctionner dans un environnement de conflit, ils doivent être préparés à souffrir physiquement et mentalement : privation physique, de calories, de sommeil... Contrairement à d’autres formations d’élite, nous ne faisons pas souffrir nos candidats pour susciter de la cohésion. Nous augmentons sans cesse la difficulté pour chacun. Chez nous, l’entraide est interdite. Nous repérons ainsi les caractères les plus forts et en faisons une équipe. »"
554;Rob (Fly) Vliegen;Speaker;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Fly-Rob_Vliegen_20200602_foto2_RML.jpg;Rob (Fly) Vliegen als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"Management, Leiderschap &amp; topmanagers, HR &amp; wellbeing, Bedrijfscultuur";Non-profit;Yes;"Wie is Robert (Fly) Vliegen?
Robert Vliegen, bij het grote publiek beter bekend als Fly uit het Eén-programma ‘Kamp Waes’, startte zijn carrière bij de Special Forces in 1991. Een jongensdroom die uitkwam. Een job waar hij de eer en het genoegen heeft te werken met uitzonderlijke mannen én vrouwen. Zijn carrière gaf hem niet alleen inzicht in de mooie en minder mooie eigenschappen van de mens, maar leerde hem vooral dat je ieder probleem kunt overwinnen met het nodige doorzettingsvermogen. 
“No tree can grow to heaven unless its roots reach down to hell” is eens te meer van toepassing bij de SF. “Het gaat over de dualiteit waarbij je je eigen demonen moet leren kennen vooraleer je verlichting kunt vinden. Niemand realiseert zich tot wat hij in staat is, zowel in de goede als in de slechte zin, tot hij getest én tot het uiterste gedreven wordt”, aldus Fly. 
“Om militairen klaar te stomen – niet alleen om te overleven, maar ook om te functioneren in een conflictomgeving – moeten ze voorbereid zijn op fysiek en mentaal lijden: fysieke ontbering, een tekort aan calorieën, geen slaap …  In tegenstelling tot andere elite¬-opleidingen breken we onze kandidaten niet af om daaruit groeps¬cohesie te creëren. We maken het steeds zwaarder voor ieder individu. Elkaar helpen is verboden bij ons. Wij halen er zo de sterkste karakters uit en maken daar een team van.”"
955;Rob Heirbaut;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Rob%20Heirbaut.jpg;Rob Heirbaut als sprekers op jouw evenement? Contacteer sprekersbureau Read My Lips vrijblijvend voor meer informatie!;English;"Current affairs, Politics &amp; Government, History";;Yes;"Who is Rob Heirbaut?
Rob Heirbaut is Europe expert at VRT NWS. He was born in Sint-Niklaas (1967), and successively studied law and communication sciences at the University of Ghent. In 1992, he started work as a lawyer at the foreign policy department of the Ministry of the Flemish Community. At the end of 1993, he was able to start as a journalist at the VRT TV news service. There he has been reporting on the ins and outs of the European Union since 2002. Together with Ghent professor Hendrik Vos, he wrote the book ""How Europe affects our lives"" (2008). They received the Wablieft prize for plain language for this book. In 2019, they published their second book: ""Europe in turbulent waters"". Rob Heirbaut and Hendrik Vos co-created the television series ""The Iron Curtain"" for Canvas in 2014, 25 years after the fall of the Berlin Wall. As a child, Rob Heirbaut loved playing football and gymnastics. Nowadays, cycling is his passion. He is one of the driving forces behind the ""24 hours of Bindkracht"", in which participants try to cycle as many kilometres as possible to raise money for vzw Binkdracht, a project for young people with disabilities, of which Rob is one of the godparents."
955;Rob Heirbaut;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Rob%20Heirbaut.jpg;Rob Heirbaut als sprekers op jouw evenement? Contacteer sprekersbureau Read My Lips vrijblijvend voor meer informatie!;French;Le monde actuel, Politique et pouvoirs publics, Histoire;;Yes;"Qui est Rob Heirbaut ?
Rob Heirbaut est expert en Europe à la VRT NWS. Né à Saint-Nicolas (1967), il a étudié successivement le droit et les sciences de la communication à l'université de Gand. En 1992, il a commencé à travailler comme juriste au département de politique étrangère du ministère de la Communauté flamande. Fin 1993, il a pu commencer à travailler comme journaliste au service d'information de la VRT. Depuis 2002, il couvre les tenants et les aboutissants de l'Union européenne. Avec Hendrik Vos, professeur à Gand, il a écrit le livre ""How Europe affects our lives"" (2008). Ce livre leur a valu le prix Wablieft du langage clair. En 2019, ils ont publié leur deuxième livre : ""L'Europe en eaux troubles"". Rob Heirbaut et Hendrik Vos ont co-créé la série télévisée ""The Iron Curtain"" pour Canvas en 2014, 25 ans après la chute du mur de Berlin. Enfant, Rob Heirbaut aimait jouer au football et faire de la gymnastique. Aujourd'hui, c'est le cyclisme qui le passionne. Il est l'une des forces motrices des ""24 heures de Bindkracht"", au cours desquelles les participants tentent de parcourir le plus grand nombre de kilomètres possible à vélo afin de récolter des fonds pour l'asbl Binkdracht, un projet destiné aux jeunes handicapés, dont Rob est l'un des parrains."
955;Rob Heirbaut;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/Rob%20Heirbaut.jpg;Rob Heirbaut als sprekers op jouw evenement? Contacteer sprekersbureau Read My Lips vrijblijvend voor meer informatie!;Dutch;"De wereld vandaag, Politiek &amp; overheid, Geschiedenis";;Yes;"Wie is Rob Heirbaut?
Rob Heirbaut is Europa-expert bij VRT NWS. Hij werd geboren in Sint-Niklaas (1967), en studeerde achtereenvolgens rechten en communicatiewetenschappen aan de Universiteit Gent. In 1992 ging hij aan de slag als jurist bij het departement buitenlands beleid van het ministerie van de Vlaamse Gemeenschap. Eind 1993 kon hij als journalist beginnen bij de TV-nieuwsdienst van de VRT. Daar brengt hij sinds 2002 verslag uit over het reilen en zeilen van de Europese Unie. Samen met de Gentse professor Hendrik Vos schreef hij het boek ""Hoe Europa ons leven beïnvloedt"" (2008). Ze kregen voor dit boek de Wablieftprijs voor klare taal. In 2019 verscheen hun tweede boek: ""Europa in woelig water"". Rob Heirbaut en Hendrik Vos maakten in 2014, 25 jaar na de val van de Berlijnse Muur, voor Canvas samen de televisiereeks ""Het IJzeren Gordijn"". Als kind hield Rob Heirbaut van voetballen en turnen. Tegenwoordig is fietsen zijn passie. Hij is één van de drijvende krachten achter de ""24 uur van Bindkracht"", waarbij deelnemers zoveel mogelijk kilometers proberen te fietsen om geld in te zamelen voor vzw Binkdracht, een project voor jongeren met een beperking, waarvan Rob een van de peters is."
365;Rolf Falter;Speaker;Male;Dutch;https://readmylips.be/sites/default/files/speakers/Falter_Rolf_200128_1zw.jpg;Who is Rolf Falter?;English;"Current affairs, Politics &amp; Government, History, Economics";Non-profit;No;"Who is Rolf Falter?
Rolf is an historian, author, journalist and communication expert. Rolf feels at home on the cutting edge of history, journalism and politics. He uses a very fascinating and illuminating approach to tell a tale that continuously places the present and past in a new perspective.
If Belgian history has taught us one thing, it is this: there is such a thing as coincidence. History is like a game of billiards. Historian and former journalist Rolf has written a book about it: België. Een geschiedenis zonder land (Belgium, a history without a country). What initially started as a search for the roots of the country's community-based conflict, ended as an alternative history of Belgium. He has written a book on the true DNA of our country. “Oorlog, plundering, moord en verkrachting. Dat is wat ons verbindt.” (War, plunder, murder and rape. That is what unites us). A nation lost on the battlefield of history.
The European Union is now also fighting for survival. He has just written a book about that too. Rolf uses understandable language to explain the European Union, its history, scope, failings, ambitions, failures and its crisis."
365;Rolf Falter;Speaker;Male;Dutch;https://readmylips.be/sites/default/files/speakers/Falter_Rolf_200128_1zw.jpg;Rolf Falter als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie.;Dutch;"De wereld vandaag, Politiek &amp; overheid, Geschiedenis, Economie";Non-profit;No;"Wie is Rolf Falter?
Rolf is historicus, auteur, journalist en communicatie-expert. Rolf voelt zich goed op het snijvlak van geschiedenis, journalistiek en politiek. Hij vertelt op een zeer boeiende en verhelderende wijze een verhaal waar verleden en heden voortdurend in een nieuw perspectief worden geplaatst.
Als de Belgische geschiedenis ons één zaak leert, dan is het dit: het toeval bestaat. Geschiedenis als potje biljart. Historicus en gewezen journalist Rolf schreef er een boek over: België. Een geschiedenis zonder land. Wat begon als een zoektocht naar de roots van ons communautaire conflict, eindigde als een alternatieve geschiedenis van België. Hij schreef een boek over het echte DNA van ons land. “Oorlog, plundering, moord en verkrachting. Dat is wat ons verbindt.” Een natie verdwaald op het slagveld van de geschiedenis.
Ook de Europese Unie vecht vandaag voor haar overleven. En ook daarover schreef hij net een boek. In begrijpbare bewoordingen legt Rolf de Europese Unie uit, haar geschiedenis, haar reikwijdte, haar onvermogen, haar ambities, haar mislukkingen, haar crisis."
564;Roos Van Acker;Moderator;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/VanAcker_Roos_200125_1.jpg;Who is Roos Van Acker?;English;"Media &amp; culture, Entertainment";;No;"Who is Roos Van Acker? 
Roos has a warm and familiar voice, but also a famous face. She spent over 15 years going on adventures for VT4: she explored the wide world when presenting Expeditie Robinson and Peking Express. She was the first female reality-TV presenter and earned various TV awards for both programmes, in Belgium as well as the Netherlands.
She has been a regular voice at Studio Brussel for many years, winning a series of Humo’s pop poll medals. At the moment, she presents a weekend breakfast show called De tijdloze for Studio Brussel. Roos Van Acker has the boundless enthusiasm and appetite needed to successfully manage any event."
564;Roos Van Acker;Moderator;Female;Dutch, English;https://readmylips.be/sites/default/files/speakers/VanAcker_Roos_200125_1.jpg;Roos Van Acker als moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips voor meer informatie!;Dutch;"Media &amp; cultuur, Entertainment";;No;"Wie is Roos Van Acker?
Roos is een bekende, warme stem maar ook een bekend gezicht. Meer dan 15 jaar lang ging ze voor VT4 op avontuur: de wijde wereld verkennen door Expeditie Robinson en Peking Express te presenteren. Ze werd de eerste vrouwelijke Vlaamse reality tv-presentatrice en heeft voor beide programma’s heel wat tv-prijzen in de wacht gesleept, zowel in België als in Nederland.
Al jarenlang is ze ook een vaste stem bij Studio Brussel, wat haar een reeks Humo’s pop poll-medailles heeft opgeleverd. Zo presenteert ze elke weekendochtend De tijdloze op Studio Brussel. Roos Van Acker leidt met veel enthousiasme en goesting jouw evenement in goede banen."
369;Ruben Mersch;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Mersch_Bruno_200124_1.jpg;Who is Ruben Mersch?;English;"Current affairs, Science, Sustainability &amp; Climate, Politics &amp; Government, Society &amp; Diversity, Philosophy, Religion and Spirituality, Marketing &amp; communication, PR &amp; Communication, Management, Leadership and Senior Management";Non-profit;Yes;"Who is Ruben Mersch?
Ruben studied philosophy and biology in Ghent. After completing his studies, he entered the pharmaceutical industry as an IT project leader. Until the company that he worked for was taken over by large American pharmaceuticals group. It was suddenly all about turning disease into profit and ideals were replaced by the pursuit of profit margins. So he quit and decided to write his first book.
In Oogklepdenken, Waarom wij allemaal idioten zijn (Blinkers; why we are all idiots) he closely examines human thinking. We tend to believe that we are rational beings, but is that the case? This book searches for pitfalls in our reasoning and unveils the idiot in each and everyone one of us. An idiot that makes us susceptible to the half truths and complete lies we encounter on a daily basis. His book was crowned with the Zesde Vijs prize, which SKEPP awards each year for achievements in disseminating objective knowledge.
After this success, he became a columnist at De Standaard, where he exposes one fallacy every two weeks.
His second book was released in 2016: Waarom iedereen altijd gelijk heeft (Why everyone is always right). Why do discussions result in two sides; both convinced about being the source of all wisdom? Why do we so gladly entrench ourselves behind what we believe to be the truth? He tries to answer these questions using the insights of psychologists, anthropologists, biologists, philosophers and an eighteenth-century preacher with a passion for billiards.
He then goes in search of solutions. He delves into the scientific literature in search of clues towards transcending the polarisation of our day. How do you convert a difference of opinion into a constructive debate? The result of this quest was published in 2018 under the title Van mening verschillen, Een handleiding (Difference of opinion - A guide).
Since January 2019, he has worked as a correspondent for De Correspondent. This involves writing two articles a month, in which he places Big Pharma under the microscope.
As a speaker, his main aim is to not bore people. His presentations barely contain text and he uses paranormal octopuses, dishonest politicians, cockroaches and the low-hanging pants of hip-hop artists to clarify his ideas."
369;Ruben Mersch;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Mersch_Bruno_200124_1.jpg;Ruben Mersch als spreker op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips.;Dutch;"De wereld vandaag, Wetenschap, Duurzaamheid &amp; klimaat, Politiek &amp; overheid, Samenleving &amp; diversiteit, Filosofie, religie &amp; spiritualiteit, Marketing &amp; communicatie, PR &amp; communicatie, Management, Leiderschap &amp; topmanagers";Non-profit;Yes;"Wie is Ruben Mersch?
Ruben studeerde filosofie en biologie in Gent. Na zijn studies verzeilde hij in de farmaceutische industrie als projectleider informatica. Tot het bedrijfje waarvoor hij werkte overgenomen werd door een Amerikaanse farmagigant. Plots was het turning disease into profit en werden de idealen vervangen door winstmarges. Hij nam ontslag en besloot zijn eerste boek te schrijven.
In Oogklepdenken, Waarom wij allemaal idioten zijn fileert hij het menselijke denken. We zijn er vaak van overtuigd dat we rationele wezens zijn, maar is dat wel zo? In dit boek gaat hij op zoek naar de valkuilen in ons redeneervermogen en ontmaskert hij de idioot in ieder van ons. Een idioot die ons vatbaar maakt voor de halve waarheden en hele leugens die ons dagelijks overspoelen. Voor dit boek ontving hij ook de Zesde Vijs, een prijs die jaarlijks wordt toegekend door SKEPP aan iemand die zich verdienstelijk heeft gemaakt in het verspreiden van objectieve kennis.
Na dat succes werd hij vaste columnist bij De Standaard, waar hij tweewekelijks een denkfout doorlicht.
In 2016 verschijnt zijn tweede boek: Waarom iedereen altijd gelijk heeft. Waarom ontstaan er in discussies zo vaak twee kampen die er beiden van overtuigd zijn dat ze de wijsheid in pacht hebben? Waarom graven we ons zo graag in de loopgraven van ons eigen gelijk in? Die vragen probeert hij te beantwoorden aan de hand van de inzichten van psychologen, antropologen, biologen, filosofen en een achttiende-eeuwse predikant met een voorliefde voor biljart.
Daarna gaat hij op zoek naar oplossingen. Hij duikt in de wetenschappelijke literatuur op zoek naar aanknopingspunten om de huidige polarisatie te overstijgen. Hoe kun je een meningsverschil omzetten in een constructief debat? Het resultaat van die zoektocht wordt in 2018 uitgegeven als Van mening verschillen, Een handleiding.
Sinds januari 2019 is hij correspondent bij De Correspondent. Voor hen schrijft hij twee keer per maand een stuk waarin hij Big Pharma onder de loep neemt.
Als spreker probeert hij vooral niet saai te zijn. Zijn presentaties bevatten nauwelijks tekst en hij gebruikt  paranormale octopussen, sjoemelende politici, kakkerlakken en de laaghangende broeken van hiphoppers om zijn ideeën met veel humor te verduidelijken.
 
Luister naar Ruben Mersch in onze podcast Overmorgen. "
565;Ruben Van Gucht;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/VanGucht_Ruben_200124_1.jpg;Who is Ruben Van Gucht?;English;"Media &amp; culture, Media, Entertainment, Sport";;Yes;"Who is Ruben Van Gucht?
He is a well-known face on programmes such as Sportweekend, De Kleedkamer, Extra Time Koers and De Zevende Dag. He also presents a Saturday morning breakfast show called De Weekwatchers on Radio 2. He has written books about Johan Museeuw and Bernard Hinault, as well as the Grote Sporza Quizboek (Big Sporza Quiz Book) and Sportman (Sportsman), a book with various anecdotes he has come across over the years."
565;Ruben Van Gucht;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/VanGucht_Ruben_200124_1.jpg;Ruben Van Gucht als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips!;French;Médias et culture, Media, Divertissement, Sport;;Yes;"Qui est Ruben Van Gucht ?
Il est notamment le visage de Sportweekend, De Kleedkamer, Extra Time Koers et De Zevende Dag. Sur Radio2, il présente l'émission de petit-déjeuner De Weekwatchers le samedi matin. Auparavant, il a également écrit des livres sur Johan Museeuw, Bernard Hinault, le Grote Sporza Quizboek et Sportman, un livre contenant les petites et grandes anecdotes qui lui sont arrivées ces dernières années."
565;Ruben Van Gucht;Speaker, Moderator;Male;Dutch, French, English;https://readmylips.be/sites/default/files/speakers/VanGucht_Ruben_200124_1.jpg;Ruben Van Gucht als spreker of moderator op jouw evenement? Neem vrijblijvend contact op met sprekersbureau Read My Lips!;Dutch;"Media &amp; cultuur, Media, Entertainment, Sport";;Yes;"Wie is Ruben Van Gucht?
Hij is onder meer het gezicht van Sportweekend, De Kleedkamer, Extra Time Koers en De Zevende Dag. Op Radio2 presenteert hij op zaterdagochtend de ontbijtshow De Weekwatchers. Eerder schreef hij ook al boeken over Johan Museeuw, Bernard Hinault, het Grote Sporza Quizboek en Sportman, een boek met de kleine en grote anekdotes die de voorbije jaren op zijn pad zijn gekomen."
741;Rudi Francken;Speaker;Male;Dutch, English;https://readmylips.be/sites/default/files/speakers/Rudi%20Francken%20%281%29.jpg;"Rudi Francken as a speaker on your event? Contact speakers&#039; office Read My Lips for more information.";English;"Management, HR &amp; Wellbeing";;No;"Who is Rudi Francken?
Rudi Francken (Essen, 1962) has a Master’s in Physical Education from KU Leuven. He has been passionate about exercise from a young age. After a brief period in education, he worked as a manager in companies such as Nike, Regus and Randstad. 
He started his own organisation in 2001 and worked mainly on themes such as leadership, change and organisational development. 2013 saw the publication of his first book, Birdie Leadership. De 9 holes van duurzaam leiderschap. (The nine holes of sustainable leadership) 
Rudi is fascinated by human behaviour, both individual and in an organisational context, and uses this knowledge to get people and organisations moving. 
With the theme of Adaptivity (AQ), Rudi, together with Tim Vermeire, broaches a very special topical subject. 
Our society is accelerating and we are confronted with a plethora of triggers, far-reaching digitalisation and ever more powerful changes at work and elsewhere. IQ and EQ were for a long time our fundamentals, but now offer insufficient answers. 
AQ is the ability to adapt sensibly, both individually and collectively, to changing circumstances, uncertainties and challenges. AQ is the core competency of the 21st century and helps you to work effectively, steadily and, at the same time, flexibly - thus able to navigate smoothly in this new world.
 "
